Marke Beschreibung;Artikelkategorie Beschreibung;Artikeltyp Beschreibung;Artikelnr.;Kred.- Artikelnr.;Farbsaison2;Beschreibung;Kreditorfarbcode;Kreditor Farbtext;Grösse;Lagerort Code;Filialendbestand;NOS Griffeinheit;Mindestbestellmenge;Aktueller Sollbestand;Datum erster Wareneingang;Letztes WE Datum;VK-Preis aktuell;September 2023;Absatz 1 Jahr;Absatz Schnitt Monat;Reichweite in Monaten;August 2023;Juli 2023;Juni 2023;Mai 2023;April 2023;März 2023;Februar 2023;Januar 2023;Dezember 2022;November 2022;Oktober 2022;September 2022
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304130;S19940;9999;Rare Earth Pore Cleansing Mask;FARBLOS;FARBLOS;28;101;8;1;0;8;19.08.21;29.08.23;23.9;0;44;3.666666667;2.181818182;2;2;5;5;5;1;0;1;10;3;4;6
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304131;S11266;9999;Rare Earth Pore Cleansing Mask;FARBLOS;FARBLOS;125;101;14;1;0;14;19.08.21;29.08.23;44.9;0;124;10.33333333;1.35483871;10;11;10;7;17;8;18;9;6;5;10;13
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304132;S24384;9999;Blue Herbal Cleanser;FARBLOS;FARBLOS;150;101;7;1;0;8;19.08.21;29.08.23;29.9;0;25;2.083333333;3.36;2;1;5;0;7;0;0;0;1;0;7;2
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304135;S16309;9999;Iris Extract Activating Treatment Essence;FARBLOS;FARBLOS;200;101;6;1;0;6;19.08.21;14.07.23;54.9;0;16;1.333333333;4.5;0;0;1;3;1;0;2;0;2;4;1;2
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304279;S18679;9999;Daily Reviving Concentrate;FARBLOS;FARBLOS;15;101;4;1;0;2;19.08.21;17.03.22;31.9;0;3;0.25;16;0;2;0;0;0;0;0;0;1;0;0;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304280;S17830;9999;Daily Reviving Concentrate;FARBLOS;FARBLOS;30;101;10;1;0;3;19.08.21;15.11.22;56.9;0;6;0.5;20;0;1;0;0;2;0;0;0;1;0;1;1
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304281;S18456;9999;Daily Reviving Concentrate;FARBLOS;FARBLOS;50;101;3;1;0;3;19.08.21;15.08.23;73.9;0;14;1.166666667;2.571428571;1;2;0;0;0;3;2;2;2;0;1;1
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304311;S26421;9999;Cucumber Herbal Conditioning Cleanser;FARBLOS;FARBLOS;150;101;5;1;0;8;19.08.21;07.08.23;29.9;0;28;2.333333333;2.142857143;3;2;6;0;0;0;0;0;0;0;8;9
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304312;S09181;9999;Cucumber Herbal Alcohol-Free Toner;FARBLOS;FARBLOS;250;101;6;1;0;6;19.08.21;29.08.23;32.9;0;33;2.75;2.181818182;3;4;4;4;1;0;1;4;2;4;3;3
Kiehl's;Gesichtspflege Damen;Reinigung Gesicht;ARTI10304322;S26919;9999;Nightly Refining Micro-Peel Concentrate;FARBLOS;FARBLOS;30;101;11;1;0;2;19.08.21;14.02.23;76.9;0;5;0.416666667;26.4;0;0;0;0;0;0;0;0;1;3;1;0
Kiehl's;Gesichtspflege Damen;Reinigung Gesicht;ARTI10304323;S08991;9999;Pineapple Papaya Facial Scrub;FARBLOS;FARBLOS;100;101;0;1;0;6;19.08.21;02.06.22;49.9;0;8;0.666666667;0;0;0;0;0;0;0;3;1;3;0;1;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304324;S24466;9999;Turmeric & Cranberry Seed Energizing Radiance Masq;FARBLOS;FARBLOS;100;101;6;1;0;6;19.08.21;15.08.23;56.9;0;28;2.333333333;2.571428571;1;3;0;3;2;2;3;0;4;5;1;4
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304325;S28276;9999;Ginger Leaf & Hibiscus Firming Overnight Masque;FARBLOS;FARBLOS;100;101;4;1;0;3;30.09.21;14.10.21;79.9;0;8;0.666666667;6;1;3;1;0;1;2;0;0;0;0;0;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304326;S28277;9999;Ginger Leaf & Hibiscus Firming Overnight Masque;FARBLOS;FARBLOS;28;101;6;1;0;6;19.08.21;26.05.23;35.9;0;15;1.25;4.8;0;0;0;0;1;0;0;0;6;4;3;1
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304327;S31219;9999;Avocado Nourishing Hydration Mask;FARBLOS;FARBLOS;25;101;5;1;0;6;19.08.21;27.06.23;26.9;0;31;2.583333333;1.935483871;1;0;2;0;1;7;2;5;10;2;1;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304328;S31217;9999;Avocado Nourishing Hydration Mask;FARBLOS;FARBLOS;100;101;6;1;0;6;19.08.21;14.07.23;57.9;0;31;2.583333333;2.322580645;1;0;0;4;1;2;1;6;9;3;3;1
Kiehl's;Gesichtspflege Damen;Augenpflege;ARTI10304358;S08047;9999;Creamy Eye Treatment with Avocado;FARBLOS;FARBLOS;14;101;9;1;0;10;19.08.21;29.08.23;42.9;0;49;4.083333333;2.204081633;3;2;5;3;6;5;1;4;9;4;4;3
Kiehl's;Gesichtspflege Damen;Augenpflege;ARTI10304359;S06028;9999;Creamy Eye Treatment with Avocado;FARBLOS;FARBLOS;28;101;18;1;0;18;17.09.21;29.08.23;51.9;0;175;14.58333333;1.234285714;12;9;11;21;16;16;10;19;19;12;15;15
Kiehl's;Gesichtspflege Damen;Lippenpflege;ARTI10304361;S08675;9999;Lip Balm #1 Tube;FARBLOS;FARBLOS;15;101;2;1;0;9;19.08.21;29.08.23;14.9;0;24;2;1;3;3;6;1;5;6;0;0;0;0;0;0
Kiehl's;Gesichtspflege Damen;Lippenpflege;ARTI10304362;S08668;9999;Lip Balm #1 - Mango;MANGO;MANGO;4;101;0;1;0;6;19.08.21;26.05.23;17.9;0;13;1.083333333;0;0;2;2;0;0;0;0;0;0;0;0;9
Kiehl's;Gesichtspflege Damen;Lippenpflege;ARTI10304363;S27335;9999;Facial Fuel Non-Shine Lip Balm;FARBLOS;FARBLOS;4;101;10;1;0;10;19.08.21;29.08.23;16.9;0;63;5.25;1.904761905;9;3;7;0;0;0;4;5;10;15;2;8
Kiehl's;Gesichtspflege Damen;Lippenpflege;ARTI10304370;S33258;9999;Buttermask;FARBLOS;FARBLOS;10;101;11;1;0;12;19.08.21;22.08.23;35.9;0;83;6.916666667;1.590361446;3;7;2;2;8;4;4;8;18;14;7;6
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304619;S46702;9999;Retinol Skin-Renewing Daily Mirco-Dose Serum;FARBLOS;FARBLOS;30;101;9;1;0;10;12.11.21;29.08.23;68.9;0;55;4.583333333;1.963636364;3;0;3;5;5;5;4;6;5;6;9;4
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304620;S45361;9999;Retinol Skin-Renewing Daily Mirco-Dose Serum;FARBLOS;FARBLOS;50;101;7;1;0;8;27.08.21;29.08.23;95.9;0;74;6.166666667;1.135135135;3;3;8;6;6;8;13;14;2;1;5;5
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304644;S00837;9999;Crème d'Elegance Reparatrice;FARBLOS;FARBLOS;50;101;0;1;0;3;;;66.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Kiehl's;Gesichtspflege Damen;Augenpflege;ARTI10304646;S14563;9999;Powerful Wrinkle Reducing Eye Cream;FARBLOS;FARBLOS;14;101;3;1;0;3;14.10.21;22.08.23;57.9;0;9;0.75;4;1;3;2;0;0;3;0;0;0;0;0;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304647;S37957;9999;Super Multi-Corrective Cream;FARBLOS;FARBLOS;50;101;11;1;0;12;19.08.21;29.08.23;89.9;0;71;5.916666667;1.85915493;2;5;6;5;7;7;6;8;5;5;11;4
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10304648;S17708;9999;Super Multi-Corrective Cream SPF 30;FARBLOS;FARBLOS;50;101;7;1;0;8;19.08.21;22.08.23;91.9;0;66;5.5;1.272727273;4;6;6;5;3;10;6;7;6;2;3;8
Kiehl's;Gesichtspflege Damen;Reinigung Gesicht;ARTI10308940;S4697100;9999;Calendula Toner - Holiday '21 LLE;FARBLOS;FARBLOS;250;101;0;1;0;0;18.10.21;18.10.21;49.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Kiehl's;Gesichtspflege Damen;Spezialpflege;ARTI10323695;S46931;9999;Ultra Facial Overnight Rehydrating Mask;FARBLOS;FARBLOS;100;101;4;1;0;6;24.01.22;29.08.23;51.9;0;41;3.416666667;1.170731707;4;1;3;1;2;8;5;7;3;2;3;2
Kiehl's;Gesichtspflege Damen;Reinigung Gesicht;ARTI10323697;S45937;9999;Amino Acid Scalp-Detoxifying Treatment-Scrub;FARBLOS;FARBLOS;250;101;4;1;0;4;24.01.22;29.08.23;63.9;0;10;0.833333333;4.8;1;4;0;0;0;0;1;2;1;0;1;0
Kiehl's;Gesichtspflege Damen;Spezialpflege;ARTI10323698;S45938;9999;Amino Acid Scalp-Restoring Treatment-Mask;FARBLOS;FARBLOS;250;101;6;1;0;6;24.01.22;23.03.23;63.9;0;9;0.75;8;0;0;0;0;0;1;0;5;1;0;2;0
Kiehl's;Gesichtspflege Damen;Augenpflege;ARTI10336528;S48577;9999;Super Multi-Corrective Eye Zone Treatment;FARBLOS;Farblos;14;101;7;1;0;8;05.05.22;29.08.23;61.9;0;56;4.666666667;1.5;4;3;6;5;4;2;7;5;10;4;3;3
Kiehl's;Gesichtspflege Damen;Augenpflege;ARTI10336529;S48579;9999;Super Multi-Corrective Eye Zone Treatment;FARBLOS;Farblos;28;101;8;1;0;8;05.05.22;10.08.23;95.9;0;46;3.833333333;2.086956522;0;1;3;4;3;4;8;5;6;5;3;4
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10336534;S47606;9999;Midnight Recovery Cloud Cream;FARBLOS;Farblos;50;101;10;1;0;12;14.04.22;29.08.23;63.9;0;95;7.916666667;1.263157895;9;6;8;9;7;12;6;9;19;2;0;8
Kiehl's;Gesichtspflege Damen;Reinigung Gesicht;ARTI10347776;S48951;9999;Ultra Facial Hydrating Concentrated Cleansing Bar;FARBLOS;Farblos;100;101;6;1;0;6;27.07.22;07.08.23;27.9;0;12;1;6;0;1;0;0;3;1;4;2;1;0;0;0
Kiehl's;Gesichtspflege Damen;Reinigung Gesicht;ARTI10347777;S48952;9999;Calendula Calming & Soothing Concentrated Cleansin;FARBLOS;Farblos;100;101;6;1;0;6;27.07.22;05.07.23;27.9;0;11;0.916666667;6.545454545;0;0;2;0;1;1;2;0;2;0;3;0
Kiehl's;Gesichtspflege Damen;Reinigung Gesicht;ARTI10347778;S48966;9999;Rare Earth Deep Pore Purifying Concentrated Cleans;FARBLOS;Farblos;100;101;2;1;0;2;27.07.22;10.11.22;27.9;0;15;1.25;1.6;0;0;1;0;0;2;3;3;4;2;0;0
Kiehl's;Gesichtspflege Damen;Spezialpflege;ARTI10347780;LE5344;9999;Retinol Fast Release Wrinkle-Reducing Night Serum;FARBLOS;Farblos;30;101;19;1;0;4;24.10.22;15.11.22;112.9;0;23;1.916666667;9.913043478;3;0;2;6;1;0;0;1;6;3;1;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10347783;S49729;9999;Ultra Facial Cream Refill Pouch;FARBLOS;Farblos;150;101;5;1;0;6;21.10.22;22.08.23;99.9;0;39;3.25;1.538461538;3;5;2;6;3;0;3;10;2;2;3;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10347784;S49730;9999;Ultra Facial Oil-Free Gel Cream Refill Pouch;FARBLOS;Farblos;150;101;10;1;0;2;21.10.22;21.10.22;99.9;0;5;0.416666667;24;0;1;1;0;0;0;1;0;0;2;0;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10362727;F81399;9999;Ultra Facial Advanced Repair Barrier Cream 50ml;FARBLOS;Farblos;50;101;0;0;0;6;12.01.23;12.01.23;63.9;0;15;1.25;0;0;0;0;0;0;0;3;12;0;0;0;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10371353;S50907;9999;Pure Serum Texture-Smooting Glycolic Acid 10%;FARBLOS;Farblos;30;101;9;0;0;9;20.02.23;26.05.23;41.9;0;9;0.75;12;0;0;0;1;1;7;0;0;0;0;0;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10371355;S50906;9999;Pure Serum Oil-Controlling Niacinamide 5%;FARBLOS;Farblos;30;101;9;0;0;9;20.02.23;29.08.23;41.9;0;28;2.333333333;3.857142857;3;4;6;4;7;4;0;0;0;0;0;0
Kiehl's;Gesichtspflege Damen;Damen Gesichtspflege;ARTI10371360;S50908;9999;Pure Serum Moisture-Plumping Hyaluronic Acid 1,5%;FARBLOS;Farblos;30;101;9;0;0;9;20.02.23;25.07.23;41.9;0;25;2.083333333;4.32;0;5;0;5;0;13;2;0;0;0;0;0
Kiehl's;Körperpflege Damen;Reinigung Körper;ARTI10304699;S22759;9999;Liquid Body Cleanser Coriander;FARBLOS;FARBLOS;250;101;0;1;0;3;24.09.21;30.09.21;29.9;0;2;0.166666667;0;0;0;0;0;1;2;0;0;0;0;-1;0
Kiehl's;Körperpflege Damen;Reinigung Körper;ARTI10304700;S21051;9999;Liquid Body Cleanser Coriander;FARBLOS;FARBLOS;500;101;0;1;0;3;04.02.22;04.02.22;47.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Reinigung Körper;ARTI10304703;S30573;9999;"Gently Cleansing Body Wash ""For Every Body""";FARBLOS;FARBLOS;500;101;0;1;0;9;19.08.21;11.04.23;47.9;0;6;0.5;0;0;0;0;5;1;0;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304706;S16915;9999;Crème de Corps;FARBLOS;FARBLOS;75;101;5;1;0;6;19.08.21;10.08.23;17.9;0;18;1.5;3.333333333;1;1;1;2;1;0;0;0;7;4;1;0
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304707;S17115;9999;Crème de Corps;FARBLOS;FARBLOS;125;101;6;1;0;6;19.08.21;15.08.23;31.9;0;21;1.75;3.428571429;1;1;1;0;0;1;2;2;9;3;1;0
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304708;S17044;9999;Crème de Corps;FARBLOS;FARBLOS;250;101;6;1;0;8;19.08.21;22.08.23;51.9;0;42;3.5;1.714285714;3;1;2;4;2;3;5;3;10;4;4;1
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304709;S12620;9999;Crème de Corps Pump;FARBLOS;FARBLOS;500;101;3;1;0;3;02.12.21;29.08.23;84.9;0;12;1;3;3;0;3;2;2;2;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304712;S24982;9999;Crème de Corps Body Polish;FARBLOS;FARBLOS;200;101;4;1;0;6;19.08.21;22.08.23;49.9;0;33;2.75;1.454545455;3;2;4;4;3;2;3;0;6;3;3;0
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304713;S26941;9999;Crème de Corps Oil-to-foam Body Cleanser;FARBLOS;FARBLOS;250;101;6;1;0;6;19.08.21;29.08.23;41.9;0;33;2.75;2.181818182;1;6;3;0;0;0;3;6;4;6;3;1
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304714;S27430;9999;Crème de Corps Nourishing Dry Body Oil;FARBLOS;FARBLOS;75;101;7;1;0;6;19.08.21;26.05.23;24.9;0;19;1.583333333;4.421052632;1;0;1;1;5;0;1;0;8;0;0;2
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304715;S27428;9999;Crème de Corps Nourishing Dry Body Oil;FARBLOS;FARBLOS;175;101;6;1;0;6;19.08.21;22.08.23;48.9;0;30;2.5;2.4;1;1;5;3;1;1;0;1;7;3;2;5
Kiehl's;Körperpflege Damen;Feuchtigkeitspflege;ARTI10304722;S28100;9999;Superbly Restorative Argan Body Lotion;FARBLOS;FARBLOS;250;101;0;1;0;6;19.08.21;30.09.22;66.9;0;12;1;0;0;0;0;0;0;0;2;4;3;0;2;1
Kiehl's;Körperpflege Damen;Reinigung Körper;ARTI10304724;S08809;9999;Original Musk - Shower Gel;FARBLOS;FARBLOS;250;101;0;1;0;6;19.08.21;02.06.22;31.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Feuchtigkeitspflege;ARTI10304725;S08821;9999;Hand & Body Lotion - Coriandre;FARBLOS;FARBLOS;200;101;0;1;0;8;17.09.21;24.09.21;38.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Feuchtigkeitspflege;ARTI10304726;S08823;9999;Hand & Body Lotion - Grapefruit;FARBLOS;FARBLOS;200;101;3;1;0;6;19.08.21;10.08.23;38.9;0;22;1.833333333;1.636363636;2;2;4;2;4;1;0;0;2;2;2;1
Kiehl's;Körperpflege Damen;Feuchtigkeitspflege;ARTI10304727;S14357;9999;Body Lotion Musk;FARBLOS;FARBLOS;250;101;0;1;0;3;26.09.22;08.06.23;35.9;0;8;0.666666667;0;0;1;2;1;2;2;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304818;S02457;9999;Crème de Corps Whipped Body Butter;FARBLOS;FARBLOS;226;101;2;1;0;3;30.09.21;22.08.23;63.9;0;11;0.916666667;2.181818182;2;0;2;4;2;1;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Deodorant;ARTI10304834;S28899;9999;Superbly Efficient Anti-Perspirant & Deo;FARBLOS;FARBLOS;75;101;10;1;0;12;17.09.21;10.08.23;33.9;0;54;4.5;2.222222222;2;4;9;0;0;4;7;5;10;0;3;10
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10304835;S21387;9999;Gently Exfoliating Body Scrub - Grapefruit;FARBLOS;FARBLOS;250;101;0;1;0;3;19.08.21;08.06.23;51.9;0;22;1.833333333;0;1;2;0;2;1;4;1;0;5;3;2;1
Kiehl's;Körperpflege Damen;Reinigung Körper;ARTI10304853;S27769;9999;Musk EdT;FARBLOS;FARBLOS;50;101;1;1;0;3;17.09.21;08.06.23;84.9;0;5;0.416666667;2.4;0;2;0;1;1;1;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Reinigung Körper;ARTI10336542;S44705;9999;Liquid Body Cleanser Grapefruit Refill Pouch;FARBLOS;Farblos;1000;101;3;1;0;6;23.03.23;29.08.23;72.9;0;21;1.75;1.714285714;4;7;4;3;3;0;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10336543;S44801;9999;Crème de Corps Refill Pouch;FARBLOS;Farblos;1000;101;0;1;0;6;;;109.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10336544;S44701;9999;Hand & Body Lotion Refill Pouch - Grapefruit;FARBLOS;Farblos;1000;101;8;1;0;2;16.05.22;26.09.22;87.9;0;8;0.666666667;12;1;1;1;0;0;1;0;2;0;1;0;1
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10400799;S55021;9999;Super Multi Corrective Oil Free;FARBLOS;Farblos;50;101;0;0;0;0;;;89.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Kiehl's;Körperpflege Damen;Körperpflege;ARTI10400800;S55020;9999;Super Multi Corrective Oil Free;FARBLOS;Farblos;75;101;0;0;0;0;;;109.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Kiehl's;Gesichtspflege Herren;Herren -Reinigung;ARTI10304651;S04005;9999;Facial Fuel Energizing Face Wash;FARBLOS;FARBLOS;75;101;6;1;0;6;19.08.21;22.08.23;16.9;0;38;3.166666667;1.894736842;2;5;5;2;3;2;5;1;2;6;4;1
Kiehl's;Gesichtspflege Herren;Herren -Reinigung;ARTI10304652;S04004;9999;Facial Fuel Energizing Face Wash;FARBLOS;FARBLOS;250;101;7;1;0;9;19.08.21;22.08.23;31.9;0;58;4.833333333;1.448275862;4;7;2;3;8;6;1;5;13;1;4;4
Kiehl's;Gesichtspflege Herren;Herren -Reinigung;ARTI10304653;S24994;9999;Facial Fuel Energizing Scrub;FARBLOS;FARBLOS;100;101;8;1;0;8;19.08.21;22.08.23;32.9;0;33;2.75;2.909090909;3;3;3;7;3;0;0;0;5;6;0;3
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304654;S04001;9999;Facial Fuel Moisturizer;FARBLOS;FARBLOS;75;101;8;1;0;8;19.08.21;29.08.23;44.9;0;45;3.75;2.133333333;4;1;1;5;2;3;6;1;14;5;2;1
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304655;S04002;9999;Facial Fuel Moisturizer;FARBLOS;FARBLOS;125;101;14;1;0;14;19.08.21;15.08.23;54.9;0;114;9.5;1.473684211;2;3;7;13;14;11;7;12;18;8;12;7
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304656;S29092;9999;Facial Fuel SPF 19 Moisturizer;FARBLOS;FARBLOS;125;101;2;1;0;3;21.04.22;22.08.23;54.9;0;8;0.666666667;3;2;0;2;2;2;0;0;0;0;0;0;0
Kiehl's;Gesichtspflege Herren;Herren-Augenpflege;ARTI10304657;S08449;9999;Facial Fuel Eye De-Puffer;FARBLOS;FARBLOS;4.5;101;6;1;0;6;02.12.21;29.08.23;35.9;0;12;1;6;2;2;3;4;1;0;0;0;0;0;0;0
Kiehl's;Gesichtspflege Herren;Herren-Augenpflege;ARTI10304658;S28990;9999;Eye Fuel;FARBLOS;FARBLOS;15;101;6;1;0;8;19.08.21;29.08.23;36.9;0;38;3.166666667;1.894736842;5;2;2;1;4;0;0;0;2;3;15;4
Kiehl's;Gesichtspflege Herren;Herren -Reinigung;ARTI10304660;S26196;9999;Age Defender Cleanser;FARBLOS;FARBLOS;150;101;0;1;0;6;19.08.21;01.07.22;41.9;0;9;0.75;0;0;0;0;0;0;0;0;0;2;2;5;0
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304661;S21347;9999;Age Defender Cream Moisturizer;FARBLOS;FARBLOS;50;101;7;1;0;3;17.09.21;24.09.21;64.9;0;5;0.416666667;16.8;2;0;0;1;2;0;0;0;0;0;0;0
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304662;S21348;9999;Age Defender Cream Moisturizer;FARBLOS;FARBLOS;75;101;8;1;0;8;17.09.21;25.07.23;91.9;0;56;4.666666667;1.714285714;0;3;2;4;4;10;4;2;10;6;6;5
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304664;S21547;9999;Age Defender Power Serum;FARBLOS;FARBLOS;75;101;6;1;0;6;19.08.21;22.08.23;75.9;0;33;2.75;2.181818182;2;0;2;3;3;2;3;1;8;3;2;4
Kiehl's;Gesichtspflege Herren;Herren-Augenpflege;ARTI10304665;S21346;9999;Age Defender Eye Repair;FARBLOS;FARBLOS;14;101;3;1;0;3;02.12.21;29.08.23;49.9;0;15;1.25;2.4;3;3;2;1;5;1;0;0;0;0;0;0
Kiehl's;Gesichtspflege Herren;Herren -Reinigung;ARTI10304666;S13522;9999;Oil Eliminator Deep Cleansing Exfoliance Face Wash;FARBLOS;FARBLOS;200;101;3;1;0;6;19.08.21;10.08.23;32.9;0;37;3.083333333;0.972972973;3;4;9;2;0;0;4;4;4;0;3;4
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304667;S24514;9999;Oil Eliminator Refreshing Shine Control Toner;FARBLOS;FARBLOS;125;101;3;1;0;2;19.08.21;31.10.22;28.9;0;13;1.083333333;2.769230769;1;1;2;0;1;0;0;1;2;1;2;2
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304668;S13489;9999;Oil Eliminator 24H Anti-Shine Moisturizer;FARBLOS;FARBLOS;75;101;4;1;0;6;19.08.21;21.07.23;44.9;0;27;2.25;1.777777778;0;1;2;3;2;1;2;5;5;2;1;3
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304669;S14643;9999;Oil Eliminator 24H Anti-Shine Moisturizer;FARBLOS;FARBLOS;125;101;0;1;0;6;19.08.21;12.08.22;55.9;0;13;1.083333333;0;0;0;0;0;0;0;0;0;2;1;4;6
Kiehl's;Gesichtspflege Herren;Herren-Gesichtspflege;ARTI10304674;S23611;9999;Grooming Solutions Nourishing Beard Grooming Oil;FARBLOS;FARBLOS;30;101;3;1;0;3;20.01.22;22.08.23;42.9;0;5;0.416666667;7.2;0;0;0;1;2;2;0;0;0;0;0;0
Kiehl's;Gesichtspflege Herren;Herren-Rasurpflege;ARTI10304692;S08895;9999;Ultimate Brushless Shave Cream Blue Eagle;FARBLOS;FARBLOS;150;101;0;1;0;6;19.08.21;27.06.23;29.9;0;14;1.166666667;0;2;3;3;0;0;0;0;0;0;0;0;6
Kiehl's;Gesichtspflege Herren;Herren-Rasurpflege;ARTI10304693;S37717;9999;Ultimate Razor Burn & Bump Relief;FARBLOS;FARBLOS;75;101;0;1;0;6;19.08.21;12.08.22;32.9;0;12;1;0;0;0;0;0;0;0;0;0;0;0;3;9
Kiehl's;Körperpflege Herren;Herren-Deodorants;ARTI10304842;S29067;9999;Body Fuel Antiperspirant & Deodorant;FARBLOS;FARBLOS;75;101;12;1;0;12;17.09.21;29.08.23;33.9;0;87;7.25;1.655172414;7;4;10;4;4;7;9;2;14;13;8;5
Kiehl's;Körperpflege Herren;Herren-Dusch;ARTI10304845;S23415;9999;Man Body Scrub Soap;FARBLOS;FARBLOS;200;101;1;1;0;3;02.12.21;10.08.23;26.9;0;3;0.25;4;2;1;0;0;0;0;0;0;0;0;0;0
Kiehl's;Handpflege;Seifen;ARTI10304822;S03750;9999;Ultimate Strength Hand Salve;FARBLOS;FARBLOS;75;101;12;1;0;12;19.08.21;22.08.23;27.9;0;64;5.333333333;2.25;2;4;2;3;5;4;0;11;22;7;1;3
Kiehl's;Handpflege;Seifen;ARTI10304823;S03749;9999;Ultimate Strength Hand Salve;FARBLOS;FARBLOS;150;101;12;1;0;12;19.08.21;07.08.23;38.9;0;55;4.583333333;2.618181818;0;1;1;5;2;8;6;7;15;4;3;3
Kiehl's;Handpflege;Hand/Nagel-Pflege;ARTI10304824;S12093;9999;Hand Cleanser - Grapefruit;FARBLOS;FARBLOS;250;101;5;1;0;2;19.08.21;27.06.23;27.9;0;14;1.166666667;4.285714286;0;0;0;1;2;5;1;0;3;0;1;1
Kiehl's;Handpflege;Hand/Nagel-Pflege;ARTI10304825;S12094;9999;Hand Cleanser - Coriander;FARBLOS;FARBLOS;250;101;0;1;0;3;19.08.21;16.12.21;27.9;0;7;0.583333333;0;0;0;0;0;0;0;0;1;1;3;0;2
Kiehl's;Handpflege;Hand/Nagel-Pflege;ARTI10304826;S19241;9999;Intensive Treatment & Moisturizer for Dry Areas;FARBLOS;FARBLOS;100;101;0;1;0;6;19.08.21;14.10.21;47.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
